1006,52,39.4,18.6,9999,9999,9999,9999,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,46.8,23.2,-9,23,15,24,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,59.6,18.8,-9,-7,20,31,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,58.6,28.2,42,-32,-24,-3,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,49.2,16.4,17,22,12,16,9999,9999,9999,2,0,0,0,0,0,0,0
1007,47,70.4,31.4,11,20,6,34,9999,9999,9999,1,1.333333333,1.25,1.5,1.25,2.5,0,1.75
1007,47,36.2,62.4,45,-5,-31,27,9999,9999,9999,1,1.333333333,1.25,1.5,1.25,2.5,0,1.75
1007,47,75.2,18.4,9999,9999,9999,9999,9999,9999,9999,1,1.333333333,1.25,1.5,1.25,2.5,0,1.75
1007,47,72.4,24.6,-5,44,0,38,9999,9999,9999,1,1.333333333,1.25,1.5,1.25,2.5,0,1.75
1007,47,36,79.2,0,28,4,33,9999,9999,9999,1,1.333333333,1.25,1.5,1.25,2.5,0,1.75
1007,47,56.4,23.4,9999,9999,9999,9999,9999,9999,9999,1,1.333333333,1.25,1.5,1.25,2.5,0,1.75
1007,47,60.6,45.2,9999,9999,9999,9999,9999,9999,9999,0,1.333333333,1.25,1.5,1.25,2.5,0,1.75
1007,47,70.2,28.4,-9,38,17,21,9999,9999,9999,0,1.333333333,1.25,1.5,1.25,2.5,0,1.75
1007,47,83,32,28,45,-21,37,9999,9999,9999,0,1.333333333,1.25,1.5,1.25,2.5,0,1.75
1007,47,66,30.2,32,3,-4,19,9999,9999,9999,0,1.333333333,1.25,1.5,1.25,2.5,0,1.75
